Flight_ID,Airline,Aircraft_Type,Aircraft_Age_Years,Flight_Phase,Departure_Airport_Code,Arrival_Airport_Code,Flight_Duration_Hours,Last_Maintenance_Hours,Engine_Hours_Since_Overhaul,Pilot_Experience_Hours,CoPilot_Experience_Hours,Number_of_Crew,Total_Onboard,Cargo_Weight_KG,Date,Time_UTC,Season,Visibility_KM,Wind_Speed_KNOTS,Wind_Direction_Degrees,Temperature_Celsius,Precipitation_MM,Weather_Condition,Turbulence_Severity,Departure_Airport_Elevation_FT,Arrival_Airport_Elevation_FT,Route_Complexity,Air_Traffic_Density,Accident,Accident_Severity,Fatalities,Injuries,Aircraft_Damage,Cause_Category
F202203141528,Vistara,Boeing 737,18,Takeoff,ATQ,MAA,4.98,1825,1144,3992,1433,10,172,7609,2022-03-14,05:24,Summer,8.73,38,83,14.9,0.0,Cloudy,Severe,765,33,Multiple_Waypoints,High,0,,0,0,,
F202410131529,IndiGo,Dornier Do 228,22,Parked,COK,AMD,0.77,1662,3584,2472,1475,10,91,2102,2024-10-13,18:45,Summer,1.3,34,242,17.8,0.0,Clear,Light,30,192,Direct,Low,0,,0,0,,
F202112071530,FlyBig,Boeing 737,20,Parked,BOM,IXB,4.35,740,1123,12206,4764,6,149,525,2021-12-07,07:11,Summer,0.64,26,330,33.5,0.0,Clear,None,39,412,Mountainous_Terrain,Medium,0,,0,0,,
F202204091531,Alliance Air,Dornier Do 228,4,Parked,IXB,COK,1.72,617,5693,5611,1405,10,158,8120,2022-04-09,14:42,Summer,3.17,36,246,27.0,0.0,Cloudy,Severe,412,30,Mountainous_Terrain,Medium,0,,0,0,,
F202506041532,Star Air,Embraer E190,20,Parked,ATQ,BBI,4.81,1958,4313,8648,4007,5,60,1503,2025-06-04,05:09,Monsoon,2.73,23,294,39.4,10.65,Cloudy,Severe,765,85,Mountainous_Terrain,Medium,0,,0,0,,
F202410141533,Alliance Air,Boeing 787,20,En_Route,DEL,HYD,2.9,1133,2992,17990,16205,11,192,1254,2024-10-14,02:14,Summer,6.12,17,345,12.2,0.0,Cloudy,None,777,2024,Multiple_Waypoints,Medium,0,,0,0,,
F202301261534,IndiGo,Boeing 787,23,Taxi,IXB,GAU,2.73,228,6387,1461,781,6,202,793,2023-01-26,14:47,Summer,4.92,12,167,19.7,0.0,Cloudy,Light,412,158,Multiple_Waypoints,High,0,,0,0,,
F202103111535,FlyBig,Dornier Do 228,8,Takeoff,ATQ,CCU,2.6,107,4184,6119,3034,6,136,6082,2021-03-11,16:36,Summer,6.17,20,110,15.5,0.0,Clear,None,765,18,Direct,Medium,0,,0,0,,
F202401271536,Air India,Airbus A321,4,En_Route,CCU,COK,2.59,196,4049,19611,6124,5,89,2219,2024-01-27,06:23,Summer,5.55,32,344,31.4,0.0,Clear,Light,18,30,Multiple_Waypoints,High,0,,0,0,,
F202206101537,Vistara,Dornier Do 228,9,Landing,MAA,HYD,4.06,953,2264,13699,11539,5,219,6887,2022-06-10,16:16,Monsoon,6.52,33,338,14.6,9.11,Rain,None,33,2024,Direct,Medium,0,,0,0,,
F202101151538,Air India,Boeing 787,13,En_Route,BLR,GAU,2.85,359,6027,15693,3796,9,347,3313,2021-01-15,22:18,Summer,3.85,13,205,19.9,0.0,Clear,Light,3000,158,Mountainous_Terrain,High,0,,0,0,,
F202207301539,Alliance Air,Dornier Do 228,17,En_Route,MAA,BBI,1.59,478,6437,19887,19098,9,245,9715,2022-07-30,13:47,Monsoon,3.62,9,183,37.6,12.07,Rain,None,33,85,Multiple_Waypoints,Medium,0,,0,0,,
F202304201540,Akasa Air,Embraer E190,9,Parked,COK,MAA,3.13,188,4110,18018,3764,11,114,6061,2023-04-20,08:36,Summer,8.66,19,299,34.9,0.0,Clear,None,30,33,Mountainous_Terrain,Medium,0,,0,0,,
F202206171541,Air India,ATR 72,23,Takeoff,CCU,IXB,2.34,1410,7244,13788,3572,5,178,9015,2022-06-17,18:59,Monsoon,7.94,0,334,37.7,13.04,Rain,Severe,18,412,Mountainous_Terrain,Medium,0,,0,0,,
F202306141542,Vistara,Embraer E190,18,Taxi,AMD,ATQ,3.7,1852,4959,7972,3824,8,165,9534,2023-06-14,01:23,Monsoon,5.91,38,341,10.6,13.8,Thunderstorms,Moderate,192,765,Multiple_Waypoints,Low,0,,0,0,,
F202407311543,FlyBig,Airbus A320,21,Taxi,IXB,AMD,2.53,1795,2332,7557,6355,5,275,3984,2024-07-31,00:39,Monsoon,9.27,13,347,18.0,4.26,Rain,None,412,192,Direct,High,0,,0,0,,
F202109251544,Star Air,ATR 72,12,En_Route,DEL,AMD,0.8,1078,3049,18340,4014,8,197,4157,2021-09-25,07:04,Monsoon,8.34,15,339,27.3,9.73,Rain,Light,777,192,Mountainous_Terrain,Low,0,,0,0,,
F202302071545,Star Air,Boeing 787,10,Takeoff,GAU,ATQ,2.41,396,4953,6569,4181,7,302,4963,2023-02-07,02:36,Summer,8.94,8,229,25.9,0.0,Clear,Severe,158,765,Mountainous_Terrain,Medium,0,,0,0,,
F202305171546,SpiceJet,Boeing 787,6,Takeoff,HYD,BLR,1.82,713,6123,4105,1839,8,373,5844,2023-05-17,18:18,Summer,7.87,19,156,23.2,0.0,Clear,Severe,2024,3000,Multiple_Waypoints,Low,0,,0,0,,
F202208141547,Air India,Airbus A321,3,Taxi,AMD,GOI,3.91,1283,786,8947,2729,8,332,3838,2022-08-14,09:49,Monsoon,4.22,33,108,22.2,3.65,Rain,Light,192,189,Direct,Medium,0,,0,0,,
F202204091548,Air India,Airbus A320,3,Taxi,MAA,BOM,1.94,348,4667,8273,2493,12,355,2141,2022-04-09,12:05,Summer,8.9,1,343,31.3,0.0,Clear,None,33,39,Mountainous_Terrain,Low,0,,0,0,,
F202206211549,SpiceJet,Airbus A320,13,Parked,ATQ,COK,3.61,827,5970,15875,992,7,342,8934,2022-06-21,00:33,Monsoon,2.18,37,348,10.1,4.71,Cloudy,Moderate,765,30,Mountainous_Terrain,High,1,Serious_Incident,0,49,Minor,Mechanical_Failure
F202412021550,IndiGo,Boeing 787,7,Landing,COK,BBI,4.52,447,3586,7787,4815,12,80,9014,2024-12-02,22:17,Summer,8.31,40,336,33.3,0.0,Dust_Storm,Severe,30,85,Mountainous_Terrain,Medium,0,,0,0,,
F202307201551,SpiceJet,Airbus A320,3,Parked,DEL,CCU,4.51,1491,6876,11602,9777,5,278,8015,2023-07-20,00:57,Monsoon,1.62,37,209,36.3,5.46,Thunderstorms,Moderate,777,18,Direct,Medium,0,,0,0,,
F202009151552,Alliance Air,Boeing 787,17,Takeoff,GOI,BBI,1.98,1572,6579,2316,807,10,165,9922,2020-09-15,23:45,Monsoon,8.44,7,294,12.4,6.38,Thunderstorms,None,189,85,Multiple_Waypoints,Low,0,,0,0,,
F202211031553,Vistara,Boeing 787,1,Takeoff,IXB,ATQ,3.51,638,4647,13197,1512,8,357,2169,2022-11-03,20:27,Summer,8.17,17,221,24.6,0.0,Clear,None,412,765,Multiple_Waypoints,High,0,,0,0,,
F202312091554,FlyBig,Airbus A320,24,En_Route,AMD,DEL,3.21,843,6976,5760,4348,6,89,7320,2023-12-09,06:06,Summer,5.0,38,101,15.0,0.0,Clear,Light,192,777,Mountainous_Terrain,High,0,,0,0,,
F202010291555,Air India,Airbus A320,25,Parked,COK,GAU,1.97,1751,5244,5804,3041,4,202,5285,2020-10-29,23:12,Summer,6.28,1,158,30.7,0.0,Clear,Light,30,158,Direct,Low,0,,0,0,,
F202207081556,SpiceJet,Airbus A321,23,Landing,CCU,BOM,4.84,185,7676,8572,1800,8,333,9243,2022-07-08,08:06,Monsoon,5.27,38,191,41.3,4.97,Rain,Moderate,18,39,Mountainous_Terrain,High,0,,0,0,,
F202009121557,SpiceJet,ATR 72,4,Landing,BLR,GOI,2.98,988,510,11950,2390,12,72,8311,2020-09-12,08:51,Monsoon,2.24,35,147,16.3,9.85,Rain,None,3000,189,Multiple_Waypoints,Medium,0,,0,0,,
F202503211558,FlyBig,Embraer E190,10,Landing,MAA,BOM,0.87,1281,6454,11745,8922,4,215,8587,2025-03-21,02:29,Summer,9.05,4,267,31.7,0.0,Clear,Severe,33,39,Direct,Medium,0,,0,0,,
F202207021559,FlyBig,Boeing 787,2,Takeoff,ATQ,HYD,0.84,1984,636,13807,2322,9,260,8736,2022-07-02,19:04,Monsoon,2.38,8,59,11.7,9.28,Cloudy,None,765,2024,Mountainous_Terrain,Low,0,,0,0,,
F202504031560,IndiGo,Embraer E190,20,En_Route,BBI,GAU,4.38,186,4156,7647,3233,11,245,2369,2025-04-03,07:39,Summer,3.71,40,241,36.2,0.0,Clear,Moderate,85,158,Mountainous_Terrain,Low,0,,0,0,,
F202401171561,Akasa Air,Embraer E190,19,Parked,BLR,COK,0.89,1743,3749,1013,511,9,126,6632,2024-01-17,07:46,Summer,5.9,31,350,23.8,0.0,Clear,Severe,3000,30,Multiple_Waypoints,High,0,,0,0,,
F202409281562,Alliance Air,Boeing 737,2,Parked,MAA,GAU,0.74,444,5029,15658,11625,7,333,5629,2024-09-28,10:12,Monsoon,1.79,17,328,15.4,9.71,Cloudy,Light,33,158,Direct,Low,0,,0,0,,
F202007201563,Star Air,ATR 72,22,En_Route,GAU,CCU,2.09,334,2047,11980,3029,10,302,3283,2020-07-20,13:41,Monsoon,8.92,23,103,22.3,14.72,Cloudy,None,158,18,Multiple_Waypoints,Low,0,,0,0,,
F202405021564,IndiGo,Embraer E190,19,Takeoff,BOM,DEL,2.92,320,1809,6058,566,10,90,7110,2024-05-02,01:25,Summer,4.73,8,9,17.5,0.0,Clear,None,39,777,Direct,Low,0,,0,0,,
F202107231565,Alliance Air,Boeing 737,14,Parked,HYD,AMD,0.64,284,4190,2313,1386,8,193,9627,2021-07-23,12:44,Monsoon,4.3,36,103,22.0,12.93,Thunderstorms,None,2024,192,Multiple_Waypoints,High,0,,0,0,,
F202109031566,SpiceJet,ATR 72,20,Taxi,ATQ,GOI,0.67,759,6642,13240,6199,10,82,8976,2021-09-03,13:56,Monsoon,2.93,25,230,23.5,3.48,Rain,Moderate,765,189,Multiple_Waypoints,Low,0,,0,0,,
F202303141567,Akasa Air,Boeing 787,22,Taxi,MAA,PNQ,0.83,1758,5813,15842,12325,11,53,3589,2023-03-14,15:51,Summer,9.78,17,180,22.0,0.0,Clear,Light,33,1863,Multiple_Waypoints,High,0,,0,0,,
F202506111568,SpiceJet,Boeing 737,25,Parked,PNQ,GOI,1.3,1053,3029,7037,1009,5,126,5132,2025-06-11,21:52,Monsoon,5.05,37,273,35.3,1.11,Rain,Severe,1863,189,Multiple_Waypoints,High,0,,0,0,,
F202311051569,Star Air,Dornier Do 228,16,En_Route,IXB,DEL,4.59,577,3044,11007,1776,4,126,654,2023-11-05,20:33,Summer,3.33,14,316,42.4,0.0,Clear,None,412,777,Multiple_Waypoints,Medium,0,,0,0,,
F202008271570,FlyBig,ATR 72,16,Takeoff,AMD,BOM,2.77,1868,2844,18588,17341,12,337,3311,2020-08-27,14:46,Monsoon,7.45,9,202,16.2,0.26,Rain,Moderate,192,39,Direct,High,0,,0,0,,
F202201041571,Air India,Embraer E190,19,Taxi,AMD,BBI,1.06,1544,3729,17749,8447,11,314,2806,2022-01-04,01:02,Summer,7.07,27,239,39.7,0.0,Clear,None,192,85,Direct,High,0,,0,0,,
F202101291572,FlyBig,Embraer E190,14,En_Route,GOI,IXB,3.75,219,6551,11251,3840,12,189,5885,2021-01-29,17:21,Summer,8.38,24,236,23.9,0.0,Clear,Severe,189,412,Direct,High,0,,0,0,,
F202303251573,Vistara,ATR 72,17,Landing,IXB,GOI,0.77,1968,648,18877,5092,7,51,477,2023-03-25,04:08,Summer,1.69,31,47,38.1,0.0,Cloudy,Moderate,412,189,Multiple_Waypoints,High,0,,0,0,,
F202102101574,SpiceJet,Boeing 787,11,Taxi,MAA,GAU,4.76,636,2449,12577,2307,4,376,7949,2021-02-10,08:52,Summer,3.21,0,278,31.5,0.0,Clear,Severe,33,158,Direct,High,0,,0,0,,
F202411131575,Alliance Air,Airbus A321,8,Takeoff,DEL,GOI,3.96,691,2634,17238,627,7,354,3456,2024-11-13,08:32,Summer,3.42,21,156,43.8,0.0,Cloudy,Light,777,189,Multiple_Waypoints,Medium,0,,0,0,,
F202102281576,Akasa Air,Airbus A321,14,Taxi,IXB,GAU,1.5,843,4408,2318,563,7,154,821,2021-02-28,20:34,Summer,4.31,40,145,19.5,0.0,Clear,Moderate,412,158,Multiple_Waypoints,High,0,,0,0,,
F202305021577,Akasa Air,Embraer E190,18,Takeoff,AMD,ATQ,2.17,1985,2965,1766,754,12,300,5275,2023-05-02,15:04,Summer,6.33,17,84,22.0,0.0,Cloudy,Moderate,192,765,Mountainous_Terrain,High,0,,0,0,,
F202309191578,Vistara,Embraer E190,3,Landing,GAU,PNQ,2.64,1140,6303,11311,3149,7,280,9688,2023-09-19,19:29,Monsoon,4.69,24,80,42.8,0.86,Thunderstorms,Light,158,1863,Multiple_Waypoints,Medium,0,,0,0,,
F202108071579,FlyBig,Embraer E190,17,Takeoff,AMD,CCU,4.63,1830,4698,11026,7383,5,127,6090,2021-08-07,15:32,Monsoon,4.15,39,226,40.1,8.06,Cloudy,Light,192,18,Direct,High,0,,0,0,,
F202011281580,Akasa Air,Boeing 737,22,Taxi,DEL,BOM,4.25,1266,2262,2505,1480,12,108,570,2020-11-28,15:35,Summer,5.96,16,164,30.9,0.0,Clear,Severe,777,39,Multiple_Waypoints,Low,0,,0,0,,
F202404261581,Star Air,ATR 72,13,Taxi,PNQ,BOM,4.38,703,1226,18197,13084,10,88,2001,2024-04-26,13:17,Summer,0.56,8,172,26.2,0.0,Clear,Severe,1863,39,Direct,Medium,0,,0,0,,
F202310021582,Alliance Air,Boeing 787,17,Landing,HYD,GOI,1.74,1521,6656,5561,4209,12,376,965,2023-10-02,19:05,Summer,8.97,15,101,18.3,0.0,Clear,Light,2024,189,Direct,High,0,,0,0,,
F202210181583,Akasa Air,Airbus A321,21,Landing,ATQ,DEL,2.84,346,5759,5479,3298,5,147,7170,2022-10-18,00:03,Summer,5.09,27,292,43.3,0.0,Clear,Light,765,777,Direct,Medium,0,,0,0,,
F202105221584,FlyBig,Airbus A320,5,Parked,COK,AMD,4.29,698,1753,18752,1933,5,315,8849,2021-05-22,02:48,Summer,9.72,4,288,41.5,0.0,Clear,None,30,192,Multiple_Waypoints,Low,0,,0,0,,
F202203161585,Air India,Embraer E190,3,Taxi,AMD,IXB,2.54,1554,3965,14057,1259,12,276,6450,2022-03-16,21:56,Summer,5.66,2,317,25.9,0.0,Clear,None,192,412,Direct,Medium,0,,0,0,,
F202011241586,FlyBig,Boeing 737,8,Taxi,HYD,AMD,4.42,551,526,4471,1070,6,55,5028,2020-11-24,23:16,Summer,6.83,12,12,42.3,0.0,Cloudy,None,2024,192,Mountainous_Terrain,Medium,0,,0,0,,
F202301161587,Akasa Air,Airbus A321,10,En_Route,DEL,GOI,4.24,1319,6478,3257,1218,4,193,317,2023-01-16,13:10,Summer,4.37,28,208,40.8,0.0,Clear,Moderate,777,189,Direct,Medium,0,,0,0,,
F202009021588,FlyBig,ATR 72,1,Landing,CCU,BLR,4.04,1900,6337,15786,13654,10,174,921,2020-09-02,15:14,Monsoon,4.95,17,164,25.7,6.31,Rain,Moderate,18,3000,Direct,High,0,,0,0,,
F202312091589,Star Air,Boeing 787,25,Takeoff,CCU,MAA,1.01,700,5689,7090,592,4,260,5173,2023-12-09,22:41,Summer,0.55,14,252,38.6,0.0,Clear,None,18,33,Mountainous_Terrain,High,0,,0,0,,
F202007201590,Akasa Air,Airbus A321,17,Takeoff,DEL,PNQ,1.25,340,7612,5677,4817,12,149,2075,2020-07-20,15:22,Monsoon,6.05,20,5,29.2,0.58,Cloudy,Light,777,1863,Multiple_Waypoints,Low,0,,0,0,,
F202011131591,Alliance Air,Embraer E190,6,Landing,IXB,AMD,3.55,261,7658,2691,1468,4,370,8334,2020-11-13,11:00,Summer,5.4,21,38,23.5,0.0,Cloudy,Light,412,192,Direct,Low,0,,0,0,,
F202009191592,Vistara,Dornier Do 228,22,Parked,HYD,PNQ,4.69,799,1828,16869,15373,9,80,6064,2020-09-19,04:42,Monsoon,2.49,37,173,21.7,1.85,Cloudy,Severe,2024,1863,Direct,High,0,,0,0,,
F202107151593,Star Air,Boeing 737,6,En_Route,HYD,DEL,3.51,779,6387,15627,4012,12,134,6527,2021-07-15,05:02,Monsoon,3.75,0,123,14.4,4.97,Thunderstorms,Moderate,2024,777,Mountainous_Terrain,Medium,0,,0,0,,
F202210251594,Alliance Air,ATR 72,22,Landing,BOM,HYD,3.38,1132,2987,15871,3400,8,352,4240,2022-10-25,14:34,Summer,3.65,20,130,15.8,0.0,Clear,Moderate,39,2024,Mountainous_Terrain,Medium,0,,0,0,,
F202205281595,Akasa Air,Boeing 787,12,En_Route,BBI,ATQ,4.75,338,1574,4544,2322,8,100,7596,2022-05-28,23:53,Summer,4.64,17,7,44.3,0.0,Clear,Light,85,765,Direct,Medium,0,,0,0,,
F202505121596,Vistara,Airbus A321,1,Taxi,BLR,IXB,0.53,1503,5622,16495,7979,10,262,3961,2025-05-12,20:06,Summer,6.63,36,243,38.1,0.0,Dust_Storm,Severe,3000,412,Mountainous_Terrain,High,0,,0,0,,
F202410241597,Air India,Embraer E190,11,En_Route,AMD,GOI,4.55,1901,7076,9446,4873,7,300,5113,2024-10-24,06:36,Summer,2.73,33,287,42.8,0.0,Clear,None,192,189,Multiple_Waypoints,Low,0,,0,0,,
F202112221598,Vistara,Boeing 787,14,Parked,GAU,MAA,1.8,1031,3609,17628,12335,7,118,8393,2021-12-22,09:13,Summer,9.61,21,81,21.8,0.0,Cloudy,None,158,33,Multiple_Waypoints,High,0,,0,0,,
F202306271599,Alliance Air,Boeing 737,19,En_Route,GOI,DEL,2.4,1805,6401,17796,4639,10,285,1675,2023-06-27,12:46,Monsoon,7.88,11,284,33.3,10.37,Cloudy,Moderate,189,777,Mountainous_Terrain,Medium,0,,0,0,,
F202407021600,Vistara,Airbus A321,18,Parked,MAA,AMD,4.34,779,5768,5388,2230,10,158,9798,2024-07-02,04:06,Monsoon,0.89,4,283,28.2,13.58,Cloudy,Moderate,33,192,Multiple_Waypoints,Low,0,,0,0,,
F202106191601,Alliance Air,Airbus A321,7,Parked,CCU,COK,3.9,275,6766,9314,1570,5,234,7097,2021-06-19,09:24,Monsoon,7.82,32,7,19.8,11.27,Rain,Moderate,18,30,Multiple_Waypoints,High,0,,0,0,,
F202007241602,SpiceJet,Boeing 737,23,Takeoff,BOM,BLR,0.96,1285,3520,12436,3352,6,86,3637,2020-07-24,23:12,Monsoon,4.49,4,71,11.2,12.82,Rain,Moderate,39,3000,Multiple_Waypoints,High,0,,0,0,,
F202208221603,Alliance Air,Dornier Do 228,10,Landing,DEL,BOM,3.79,1240,5152,10451,9840,7,213,5941,2022-08-22,15:32,Monsoon,6.69,37,108,42.1,14.37,Thunderstorms,Severe,777,39,Multiple_Waypoints,High,0,,0,0,,
F202205091604,Air India,Airbus A321,9,Landing,COK,PNQ,3.23,991,5304,7554,4938,8,224,4928,2022-05-09,16:27,Summer,6.75,13,222,19.4,0.0,Cloudy,Severe,30,1863,Direct,Medium,0,,0,0,,
F202306151605,Star Air,Boeing 787,24,Takeoff,AMD,DEL,0.68,1560,3603,7617,5841,10,269,2834,2023-06-15,21:58,Monsoon,5.04,28,247,17.1,10.67,Cloudy,Moderate,192,777,Mountainous_Terrain,Medium,0,,0,0,,
F202201251606,Vistara,Dornier Do 228,12,Taxi,BBI,BOM,3.64,198,2364,19013,7087,12,222,1387,2022-01-25,12:05,Summer,6.67,26,288,26.6,0.0,Cloudy,None,85,39,Mountainous_Terrain,Medium,0,,0,0,,
F202110061607,Alliance Air,Airbus A320,3,Takeoff,GAU,IXB,2.37,788,4960,17189,6654,4,295,2038,2021-10-06,19:37,Summer,8.81,18,247,26.6,0.0,Clear,None,158,412,Multiple_Waypoints,High,0,,0,0,,
F202102211608,Star Air,Boeing 737,9,Takeoff,GOI,HYD,2.74,1908,6512,5646,2035,4,152,6343,2021-02-21,11:31,Summer,6.18,36,276,13.6,0.0,Clear,Severe,189,2024,Mountainous_Terrain,Medium,0,,0,0,,
F202402141609,Air India,Airbus A320,24,Parked,ATQ,DEL,0.65,922,7729,8975,5528,7,341,7306,2024-02-14,04:39,Summer,9.16,31,172,19.5,0.0,Cloudy,Severe,765,777,Direct,Medium,0,,0,0,,
F202208041610,Air India,Embraer E190,3,En_Route,CCU,BBI,2.77,1379,4657,2341,1145,12,308,6243,2022-08-04,16:30,Monsoon,1.43,30,139,35.0,4.23,Thunderstorms,Moderate,18,85,Direct,High,0,,0,0,,
F202206051611,Vistara,Embraer E190,8,Landing,BLR,MAA,1.83,722,5568,16416,5187,8,58,2072,2022-06-05,03:11,Monsoon,5.61,5,37,32.7,2.36,Cloudy,Light,3000,33,Direct,Medium,0,,0,0,,
F202009031612,FlyBig,Airbus A320,14,Landing,HYD,IXB,4.89,244,1901,17640,11649,11,214,4156,2020-09-03,20:12,Monsoon,2.75,19,92,12.3,1.73,Rain,Light,2024,412,Direct,Low,0,,0,0,,
F202102071613,Alliance Air,Airbus A320,6,Parked,BLR,AMD,1.05,716,5695,16959,14463,11,352,8054,2021-02-07,06:29,Summer,6.43,33,159,35.4,0.0,Dust_Storm,None,3000,192,Multiple_Waypoints,Medium,0,,0,0,,
F202409261614,Vistara,Airbus A320,3,Takeoff,COK,BOM,1.78,331,5101,10029,6041,9,160,1273,2024-09-26,22:15,Monsoon,3.71,12,2,29.4,14.44,Thunderstorms,Light,30,39,Mountainous_Terrain,High,0,,0,0,,
F202008281615,FlyBig,ATR 72,19,Taxi,IXB,GAU,3.83,739,520,17843,8915,12,89,6574,2020-08-28,10:25,Monsoon,6.98,29,105,13.5,5.39,Rain,Light,412,158,Multiple_Waypoints,Medium,0,,0,0,,
F202301091616,Star Air,ATR 72,24,Taxi,BOM,GOI,2.79,132,5375,2742,1829,4,88,411,2023-01-09,00:04,Summer,4.89,40,277,17.8,0.0,Clear,None,39,189,Direct,Medium,0,,0,0,,
F202411141617,IndiGo,Dornier Do 228,17,Takeoff,CCU,COK,4.55,1182,4085,14677,9292,12,142,4922,2024-11-14,21:24,Summer,1.92,5,302,27.1,0.0,Clear,Light,18,30,Multiple_Waypoints,Medium,0,,0,0,,
F202504221618,Vistara,Dornier Do 228,15,Landing,CCU,AMD,1.08,1537,2564,3092,1371,9,201,1594,2025-04-22,08:13,Summer,6.84,19,94,15.0,0.0,Clear,Moderate,18,192,Direct,Low,0,,0,0,,
F202502221619,Akasa Air,ATR 72,23,Parked,BBI,GOI,3.88,1697,520,8852,7533,4,380,5226,2025-02-22,23:32,Summer,5.41,6,227,14.2,0.0,Cloudy,None,85,189,Direct,Low,0,,0,0,,
F202111171620,Alliance Air,ATR 72,12,En_Route,IXB,COK,0.57,396,6037,5188,4659,4,286,2951,2021-11-17,14:57,Summer,1.34,23,282,26.4,0.0,Cloudy,Severe,412,30,Direct,Medium,0,,0,0,,
F202209081621,Air India,Boeing 737,23,Taxi,PNQ,DEL,3.32,252,3236,17044,6131,12,220,5033,2022-09-08,16:51,Monsoon,7.57,32,234,32.0,4.67,Cloudy,Light,1863,777,Multiple_Waypoints,Low,0,,0,0,,
F202408241622,Star Air,Embraer E190,9,Takeoff,COK,IXB,4.08,1490,3400,9004,4752,12,281,2673,2024-08-24,22:24,Monsoon,4.73,22,306,31.4,14.95,Cloudy,Moderate,30,412,Multiple_Waypoints,Low,0,,0,0,,
F202406021623,Star Air,Embraer E190,14,Parked,IXB,ATQ,3.54,676,6628,5706,4407,8,62,7624,2024-06-02,01:31,Monsoon,4.93,17,111,25.7,10.45,Cloudy,Severe,412,765,Mountainous_Terrain,Medium,0,,0,0,,
F202010301624,FlyBig,Airbus A321,12,Parked,BLR,GAU,4.25,1511,4354,11425,8968,11,388,1303,2020-10-30,07:15,Summer,9.48,6,215,23.4,0.0,Clear,Light,3000,158,Direct,Low,0,,0,0,,
F202109241625,FlyBig,Boeing 787,25,Takeoff,PNQ,BOM,3.05,977,2837,9911,6091,10,310,8218,2021-09-24,04:53,Monsoon,0.99,5,32,39.4,2.7,Rain,Moderate,1863,39,Mountainous_Terrain,High,0,,0,0,,
F202210021626,Alliance Air,Airbus A321,19,Taxi,COK,PNQ,1.53,1982,4561,8153,3876,11,364,2763,2022-10-02,04:29,Summer,5.12,23,106,28.1,0.0,Clear,Light,30,1863,Multiple_Waypoints,High,0,,0,0,,
F202208191627,Air India,Boeing 787,3,Taxi,AMD,HYD,4.0,1743,1373,19825,7739,11,390,3505,2022-08-19,07:48,Monsoon,5.9,17,90,25.7,2.34,Rain,Moderate,192,2024,Multiple_Waypoints,Medium,0,,0,0,,
F202408251628,Vistara,ATR 72,22,Takeoff,IXB,BLR,2.48,1921,5603,6364,757,8,198,8691,2024-08-25,03:58,Monsoon,3.43,11,80,43.7,9.21,Cloudy,None,412,3000,Mountainous_Terrain,High,0,,0,0,,
F202306211629,Akasa Air,Airbus A320,2,Landing,GAU,GOI,0.99,1272,5612,10677,2169,8,241,3489,2023-06-21,20:55,Monsoon,8.2,12,85,24.2,4.71,Cloudy,Light,158,189,Multiple_Waypoints,Medium,0,,0,0,,
F202411211630,SpiceJet,ATR 72,18,Taxi,ATQ,GAU,2.41,460,3190,10732,6534,9,95,1807,2024-11-21,01:02,Summer,6.94,25,224,33.1,0.0,Cloudy,Severe,765,158,Direct,Medium,0,,0,0,,
F202208151631,Star Air,Boeing 787,23,Landing,BBI,GOI,1.76,1059,4526,9994,8366,9,301,5317,2022-08-15,23:57,Monsoon,9.36,29,206,38.3,4.52,Cloudy,Moderate,85,189,Multiple_Waypoints,High,0,,0,0,,
F202109301632,Air India,Boeing 787,18,Taxi,MAA,CCU,2.53,678,4788,7846,4346,11,78,394,2021-09-30,13:09,Monsoon,8.47,11,167,26.7,12.87,Cloudy,Moderate,33,18,Mountainous_Terrain,Low,0,,0,0,,
F202504231633,IndiGo,Airbus A320,21,Landing,GAU,DEL,3.43,1959,7228,16208,1034,4,264,1823,2025-04-23,19:47,Summer,8.35,10,6,44.7,0.0,Dust_Storm,Severe,158,777,Mountainous_Terrain,Medium,0,,0,0,,
F202408231634,Akasa Air,Airbus A320,22,Parked,ATQ,COK,0.91,1852,5820,9874,3686,6,160,8055,2024-08-23,06:12,Monsoon,7.75,2,139,42.5,5.8,Cloudy,None,765,30,Direct,High,0,,0,0,,
F202502071635,Alliance Air,Airbus A321,17,En_Route,GAU,DEL,3.69,264,7172,10209,3688,11,338,6332,2025-02-07,02:22,Summer,8.65,38,90,20.6,0.0,Clear,Moderate,158,777,Multiple_Waypoints,Low,0,,0,0,,
F202409101636,SpiceJet,Boeing 787,16,Landing,MAA,AMD,3.44,1233,5377,14416,11291,11,188,6985,2024-09-10,16:45,Monsoon,9.26,40,28,16.1,9.96,Cloudy,Severe,33,192,Multiple_Waypoints,Low,0,,0,0,,
F202305071637,Alliance Air,Airbus A321,19,Taxi,PNQ,MAA,2.14,1385,1099,19297,18535,12,173,1430,2023-05-07,13:34,Summer,7.89,38,49,18.2,0.0,Cloudy,Light,1863,33,Direct,Medium,0,,0,0,,
F202403221638,FlyBig,Airbus A321,15,Landing,BOM,ATQ,3.97,562,3634,16273,13995,4,295,3027,2024-03-22,11:29,Summer,4.27,16,144,14.6,0.0,Cloudy,None,39,765,Direct,Low,0,,0,0,,
F202307071639,Star Air,Airbus A320,12,Taxi,COK,CCU,4.25,1560,7385,16935,747,8,216,9061,2023-07-07,21:02,Monsoon,9.16,38,48,30.1,5.14,Rain,Moderate,30,18,Mountainous_Terrain,Medium,0,,0,0,,
